mission,yearmon,month,year,unsc_resolution,peaceag_cease_monitor,buffer_monitor,liaise_warpart,goodoffices,peaceag_cease_assist,humrts_monitor,refugees_monitor,humrts_protect,children_protect,women_protect,prociv,unpersonnel_protect,demining_assist,refugees_assist,humaid_assist,humpersonnel_protect,borders_monitor,weaponstrade_monitor,weaponsembargo_monitor,cargoinspections,resources_monitor,ch7,election_monitor,election_security,election_assist,govcap_assist,cultural_pres,qip_assist,justice_assist,securitysectorreform_assist,policereform_assist,police_monitor,police_jointpatrols,reconciliation,justice_warcrim,ddr_monitor,ddr_assist,mission_pr,freepress,au_coop,eu_coop,undp_coop,ecowas_coop,jmc_coop,othermission_coop,oas_coop,osce_coop,cis_coop,coop_other,ccode,ccode2,ccode3,ccode4,ccode5,region,subtasks,totaltasks,numtasks,pkratio,vlimratio,pbratio,factor1,factor2,factor3,missionen,govpolicies_assist
DOMREP,75,4,1966,203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,,,,,North and South America,0,2,2,.5,.5,0,-.85212791,-.55929697,-.62591416,DOMREP,0
MINUCI,530,3,2004,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,523,8,2003,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,520,5,2003,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,531,4,2004,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,526,11,2003,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,525,10,2003,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,524,9,2003,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,522,7,2003,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,527,12,2003,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,528,1,2004,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,529,2,2004,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUCI,521,6,2003,1479,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,437,,,,,Africa,4,10,6,.40000001,.5,.1,-.20467058,.60644704,-.69028813,MINUCI,0
MINUGUA,448,5,1997,1094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,,,,,North and South America,0,2,2,1,0,0,-1.0188435,-.62896216,-.43335029,MINUGUA,0
MINUGUA,447,4,1997,1094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,,,,,North and South America,0,2,2,1,0,0,-1.0188435,-.62896216,-.43335029,MINUGUA,0
MINUGUA,445,2,1997,1094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,,,,,North and South America,0,2,2,1,0,0,-1.0188435,-.62896216,-.43335029,MINUGUA,0
MINUGUA,444,1,1997,1094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,,,,,North and South America,0,2,2,1,0,0,-1.0188435,-.62896216,-.43335029,MINUGUA,0
MINUGUA,446,3,1997,1094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,,,,,North and South America,0,2,2,1,0,0,-1.0188435,-.62896216,-.43335029,MINUGUA,0
MINURCA,459,4,1998,1159,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,482,,,,,Africa,3,10,7,.33333334,.11111111,.55555558,.057505958,-.91032112,.91545004,MINURCA,1
MINURCA,458,3,1998,1159,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,482,,,,,Africa,3,10,7,.33333334,.11111111,.55555558,.057505958,-.91032112,.91545004,MINURCA,1
MINURCA,461,6,1998,1159,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,482,,,,,Africa,3,10,7,.33333334,.11111111,.55555558,.057505958,-.91032112,.91545004,MINURCA,1
MINURCA,460,5,1998,1159,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,482,,,,,Africa,3,10,7,.33333334,.11111111,.55555558,.057505958,-.91032112,.91545004,MINURCA,1
MINURCA,463,8,1998,1182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,482,,,,,Africa,3,10,7,.33333334,.11111111,.55555558,.057505958,-.91032112,.91545004,MINURCA,1
MINURCA,462,7,1998,1182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,482,,,,,Africa,3,10,7,.33333334,.11111111,.55555558,.057505958,-.91032112,.91545004,MINURCA,1
MINURCA,464,9,1998,1182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,482,,,,,Africa,3,10,7,.33333334,.11111111,.55555558,.057505958,-.91032112,.91545004,MINURCA,1
MINURCA,480,1,2000,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,476,9,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,475,8,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,477,10,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,470,3,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,479,12,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,467,12,1998,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,469,2,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,472,5,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,474,7,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,466,11,1998,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,465,10,1998,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,468,1,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,471,4,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,481,2,2000,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,473,6,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCA,478,11,1999,1201,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,482,,,,,Africa,3,12,9,.27272728,.090909094,.63636363,-.039857209,-.99286562,2.486939,MINURCA,1
MINURCAT,586,11,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,573,10,2007,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,579,4,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,580,5,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,583,8,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,582,7,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,574,11,2007,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,578,3,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,584,9,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,577,2,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,572,9,2007,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,585,10,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,587,12,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,575,12,2007,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,581,6,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,576,1,2008,1778,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,5,12,7,0,.63636363,.36363637,.68495816,-.71267933,-.71364629,MINURCAT,1
MINURCAT,598,11,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,599,12,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,602,3,2010,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,590,3,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,589,2,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,597,10,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,591,4,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,601,2,2010,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,603,4,2010,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,596,9,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,594,7,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,593,6,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,588,1,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,600,1,2010,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,595,8,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,592,5,2009,1861,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,607,8,2010,1923,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,609,10,2010,1923,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,606,7,2010,1923,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,605,6,2010,1923,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,611,12,2010,1923,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
MINURCAT,604,5,2010,1923,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,483,482,,,,Africa,7,17,10,0,.6875,.3125,1.530301,-.76287562,-.696468,MINURCAT,1
